ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0034357	photosynthetic membrane	58/1670	393/26907	0.147582697201018	2.3778488823879	7.0782219757155	7.71646475498299e-10	1.48541946533423e-08	1.29961511662871e-08	AT4G09350/AT3G22840/AT4G04850/AT1G14345/AT3G01440/AT2G30390/AT2G29650/AT4G37925/AT2G21970/AT1G77090/AT1G15980/AT2G23670/AT5G44650/AT3G16250/AT1G74730/AT3G27690/AT4G39960/AT1G44575/AT4G39730/AT4G28660/AT5G58870/AT2G42975/AT5G58260/AT1G06690/AT2G39730/AT4G14690/AT1G19150/AT2G05100/AT1G03630/AT1G16880/AT3G04790/AT1G44446/AT5G52780/AT3G52750/AT5G23060/AT5G17170/AT1G55480/AT4G15510/AT3G09050/AT4G17600/AT2G36145/AT1G71480/AT3G25480/AT5G02120/AT1G64770/AT1G73110/AT4G27700/AT4G09650/AT5G64580/AT3G47070/AT5G43750/AT5G42070/AT1G14150/AT1G67090/AT5G08050/AT3G26650/AT5G20720/AT3G16000	58
GO:0048046	apoplast	50/1670	334/26907	0.149700598802395	2.41197246226111	6.67948697061358	6.9669832405925e-09	1.23797932967451e-07	1.08312613942815e-07	AT1G23740/AT5G38430/AT1G48030/AT4G39330/AT5G17920/AT1G16080/AT3G52930/AT1G12900/AT1G09340/AT1G11860/AT4G16880/AT3G04120/AT3G09440/AT2G39730/AT3G03780/AT3G55800/AT5G38420/AT3G44310/AT1G26560/AT5G67070/AT4G12880/AT5G44580/AT2G15620/AT5G49910/AT1G79550/AT4G38740/AT2G21330/AT4G33010/AT1G65486/AT3G09820/AT1G41830/AT4G38970/AT4G20840/AT5G19730/AT1G65490/AT1G67090/AT4G09320/AT4G34870/AT3G24770/AT1G66200/AT1G62750/AT3G28455/AT3G26650/AT3G05180/AT1G29660/AT1G35720/AT1G75040/AT3G15020/AT5G20720/AT2G28000	50
GO:0019867	outer membrane	61/1670	472/26907	0.129237288135593	2.08226809093677	6.10211146817907	4.73801835603689e-08	7.29654826829681e-07	6.38385631129181e-07	AT4G09350/AT3G22840/AT4G04850/AT1G14345/AT3G01440/AT2G29650/AT4G37925/AT2G21970/AT1G15980/AT2G23670/AT5G44650/AT3G16250/AT1G74730/AT3G06510/AT3G27690/AT4G39960/AT1G44575/AT4G39730/AT4G28660/AT5G58870/AT2G42975/AT5G58260/AT1G06690/AT2G39730/AT4G14690/AT1G19150/AT2G05100/AT1G03630/AT1G16880/AT3G04790/AT5G15090/AT5G52780/AT3G52750/AT5G23060/AT5G17170/AT1G55480/AT4G15510/AT3G09050/AT4G17600/AT2G36145/AT1G71480/AT3G25480/AT5G02120/AT5G43070/AT1G64770/AT1G73110/AT4G27700/AT4G09650/AT5G64580/AT3G47070/AT5G43750/AT5G53280/AT5G42070/AT5G51720/AT1G14150/AT1G67090/AT5G08050/AT2G11810/AT3G26650/AT5G20720/AT3G16000	61
GO:0031968	organelle outer membrane	61/1670	472/26907	0.129237288135593	2.08226809093677	6.10211146817907	4.73801835603689e-08	7.29654826829681e-07	6.38385631129181e-07	AT4G09350/AT3G22840/AT4G04850/AT1G14345/AT3G01440/AT2G29650/AT4G37925/AT2G21970/AT1G15980/AT2G23670/AT5G44650/AT3G16250/AT1G74730/AT3G06510/AT3G27690/AT4G39960/AT1G44575/AT4G39730/AT4G28660/AT5G58870/AT2G42975/AT5G58260/AT1G06690/AT2G39730/AT4G14690/AT1G19150/AT2G05100/AT1G03630/AT1G16880/AT3G04790/AT5G15090/AT5G52780/AT3G52750/AT5G23060/AT5G17170/AT1G55480/AT4G15510/AT3G09050/AT4G17600/AT2G36145/AT1G71480/AT3G25480/AT5G02120/AT5G43070/AT1G64770/AT1G73110/AT4G27700/AT4G09650/AT5G64580/AT3G47070/AT5G43750/AT5G53280/AT5G42070/AT5G51720/AT1G14150/AT1G67090/AT5G08050/AT2G11810/AT3G26650/AT5G20720/AT3G16000	61
GO:0031428	box C/D methylation guide snoRNP complex	7/1670	11/26907	0.636363636363636	10.2530756668481	7.89591653288809	9.2654478348064e-07	1.25901085284722e-05	1.10152692525253e-05	AT5G20160/AT3G05060/AT4G25630/AT5G27120/AT1G56110/AT3G12860/AT4G12600	7
GO:0170049	box C/D RNP complex	7/1670	11/26907	0.636363636363636	10.2530756668481	7.89591653288809	9.2654478348064e-07	1.25901085284722e-05	1.10152692525253e-05	AT5G20160/AT3G05060/AT4G25630/AT5G27120/AT1G56110/AT3G12860/AT4G12600	7
GO:0010598	NAD(P)H dehydrogenase complex (plastoquinone)	7/1670	13/26907	0.538461538461538	8.67567941040995	7.12073369049604	4.31285633274726e-06	5.53483229369232e-05	4.8425053560671e-05	AT4G09350/AT4G37925/AT1G15980/AT3G16250/AT5G58260/AT5G39210/AT1G64770	7
GO:0005732	sno(s)RNA-containing ribonucleoprotein complex	9/1670	24/26907	0.375	6.04199101796407	6.35671533148679	7.45376252874926e-06	9.06220602179516e-05	7.9286559862596e-05	AT5G08180/AT5G20160/AT3G05060/AT4G25630/AT5G27120/AT3G57150/AT1G56110/AT3G12860/AT4G12600	9
GO:0010287	plastoglobule	12/1670	60/26907	0.2	3.22239520958084	4.43315561801784	0.000271410235027173	0.00313478821456385	0.00274267184869564	AT5G17230/AT1G71810/AT1G09340/AT1G06690/AT4G09650/AT2G21330/AT3G14530/AT2G41040/AT4G38970/AT4G32770/AT3G24190/AT4G19170	12
GO:0010319	stromule	9/1670	39/26907	0.230769230769231	3.71814831874712	4.36970104099968	0.000518613878032981	0.00562256290860798	0.00491926214833781	AT1G23740/AT1G09340/AT2G39730/AT1G16880/AT4G09650/AT1G63940/AT2G47730/AT3G26650/AT2G28000	9
GO:0022627	cytosolic small ribosomal subunit	16/1670	102/26907	0.156862745098039	2.52736879182811	3.97557575429433	0.000535482181772189	0.00562256290860798	0.00491926214833781	AT3G04770/AT1G58684/AT5G15520/AT5G59850/AT3G04840/AT3G10610/AT3G62250/AT5G16130/AT4G30800/AT1G59359/AT4G31700/AT5G03850/AT3G11510/AT5G61170/AT4G34555/AT3G09680	16
