ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0015994	chlorophyll metabolic process	17/1120	94/21375	0.180851063829787	3.45151025835866	5.60128171488628	6.89028432972449e-06	0.000206708529891735	0.000169428465202489	AT3G22840/AT5G44190/AT3G59400/AT4G37000/AT1G44446/AT5G01410/AT2G40400/AT4G31390/AT2G20570/AT2G20180/AT1G19670/AT4G14690/AT1G10657/AT5G38520/AT1G03630/AT4G32770/AT5G13630	17
GO:0010410	hemicellulose metabolic process	19/1120	115/21375	0.165217391304348	3.15314440993789	5.44410181609637	8.04643630382165e-06	0.000236659891288872	0.000193978072298528	AT5G62220/AT2G36870/AT1G70230/AT4G30290/AT1G65310/AT1G64440/AT1G33800/AT2G18800/AT4G37800/AT2G40320/AT3G44990/AT2G37090/AT1G08990/AT2G15370/AT4G09990/AT4G33330/AT5G67210/AT2G37720/AT2G15440	19
GO:0010345	suberin biosynthetic process	8/1120	22/21375	0.363636363636364	6.93993506493507	6.55464805716797	9.16552736113103e-06	0.000264390212340318	0.000216707205623503	AT5G23190/AT5G41040/AT1G04220/AT5G13580/AT4G33790/AT3G44550/AT1G64670/AT3G44540	8
GO:0009704	de-etiolation	7/1120	18/21375	0.388888888888889	7.421875	6.4093467333639	2.03328629035524e-05	0.000564801747320901	0.000462939256751448	AT5G61670/AT4G00050/AT5G23060/AT3G59780/AT4G38740/AT5G61270/AT1G10370	7
GO:1990641	response to iron ion starvation	7/1120	18/21375	0.388888888888889	7.421875	6.4093467333639	2.03328629035524e-05	0.000564801747320901	0.000462939256751448	AT5G64940/AT5G67370/AT5G61430/AT2G30766/AT1G47400/AT1G47395/AT1G35515	7
GO:0009828	plant-type cell wall loosening	10/1120	39/21375	0.256410256410256	4.89354395604396	5.72277503983403	2.36557990558756e-05	0.000645158156069334	0.000528803316694022	AT2G40610/AT3G29030/AT1G26770/AT1G69530/AT2G37640/AT2G20750/AT5G66460/AT2G28950/AT4G28250/AT2G03090	10
GO:0010109	regulation of photosynthesis	11/1120	48/21375	0.229166666666667	4.37360491071429	5.50219204296301	2.93499873713977e-05	0.000782583437706792	0.000641443828239673	AT4G04850/AT1G67840/AT3G62410/AT1G64860/AT1G68830/AT3G11670/AT1G67740/AT4G04020/AT4G31390/AT5G08720/AT5G57050	11
GO:0042545	cell wall modification	28/1120	230/21375	0.121739130434783	2.32336956521739	4.74489936544719	2.97381706328581e-05	0.000782583437706792	0.000641443828239673	AT4G26850/AT2G40610/AT5G17310/AT3G29030/AT1G26770/AT1G69530/AT1G74670/AT2G18800/AT1G48100/AT5G20860/AT5G50800/AT3G17130/AT2G37640/AT5G19730/AT2G20750/AT5G66460/AT2G28950/AT3G47400/AT4G28250/AT1G70370/AT3G49220/AT2G28470/AT5G53370/AT4G36360/AT4G25250/AT2G19150/AT2G03090/AT5G55590	28
GO:0010817	regulation of hormone levels	32/1120	282/21375	0.113475177304965	2.16565349544073	4.63351569323397	3.44103007294404e-05	0.000889921570588975	0.000729423434700297	AT1G26220/AT2G36800/AT1G77690/AT3G44970/AT1G27360/AT5G64770/AT4G35160/AT2G26170/AT1G29430/AT2G31750/AT5G11790/AT1G17140/AT5G54160/AT3G44310/AT5G48000/AT5G21482/AT5G13930/AT2G26260/AT5G16530/AT1G76530/AT1G29440/AT1G27370/AT4G31910/AT1G69160/AT1G54200/AT3G18485/AT1G28560/AT1G78570/AT3G03830/AT5G38970/AT4G13260/AT1G04610	32
GO:0009962	regulation of flavonoid biosynthetic process	8/1120	26/21375	0.307692307692308	5.87225274725275	5.84539016651493	3.71176935807042e-05	0.000912730170017317	0.000748118483214194	AT5G48930/AT2G26170/AT1G70000/AT5G17220/AT4G31390/AT5G13930/AT2G47460/AT5G49330	8
GO:0051553	flavone biosynthetic process	8/1120	26/21375	0.307692307692308	5.87225274725275	5.84539016651493	3.71176935807042e-05	0.000912730170017317	0.000748118483214194	AT5G17050/AT1G30530/AT5G54160/AT5G17220/AT2G47460/AT1G78570/AT5G49330/AT5G63590	8
GO:0051555	flavonol biosynthetic process	8/1120	26/21375	0.307692307692308	5.87225274725275	5.84539016651493	3.71176935807042e-05	0.000912730170017317	0.000748118483214194	AT5G17050/AT1G30530/AT5G54160/AT5G17220/AT2G47460/AT1G78570/AT5G49330/AT5G63590	8
GO:0042546	cell wall biogenesis	30/1120	259/21375	0.115830115830116	2.21059707666851	4.6092415303807	4.07165872110449e-05	0.000985078722847861	0.000807418911078107	AT2G36870/AT4G17880/AT4G30290/AT4G15290/AT5G41040/AT2G32530/AT1G65310/AT2G32540/AT1G64440/AT1G33800/AT2G18800/AT5G03170/AT4G37800/AT2G40320/AT5G16600/AT4G14940/AT3G21190/AT3G44990/AT2G37090/AT2G15370/AT4G09990/AT1G01200/AT4G33330/AT1G63450/AT5G60490/AT4G23990/AT5G67210/AT2G37720/AT2G15440/AT5G09870	30
GO:0071489	cellular response to red or far red light	12/1120	59/21375	0.203389830508475	3.88165859564165	5.21196471224919	4.58987712650577e-05	0.00109282788726328	0.000895735419174392	AT3G17609/AT2G46340/AT3G22840/AT2G46790/AT2G37970/AT2G20180/AT5G11260/AT4G38740/AT3G21150/AT4G14690/AT1G02340/AT5G04190	12
