ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0009126	purine nucleoside monophosphate metabolic process	8/1253	26/21375	0.307692307692308	5.24894100313095	5.40955414399187	8.23499623384871e-05	0.00138541701345925	0.00113114344553691	AT2G16570/AT3G55010/AT1G36280/AT3G09820/AT5G03300/AT4G12440/AT4G22570/AT5G11160	8
GO:0009127	purine nucleoside monophosphate biosynthetic process	8/1253	26/21375	0.307692307692308	5.24894100313095	5.40955414399187	8.23499623384871e-05	0.00138541701345925	0.00113114344553691	AT2G16570/AT3G55010/AT1G36280/AT3G09820/AT5G03300/AT4G12440/AT4G22570/AT5G11160	8
GO:0009167	purine ribonucleoside monophosphate metabolic process	8/1253	26/21375	0.307692307692308	5.24894100313095	5.40955414399187	8.23499623384871e-05	0.00138541701345925	0.00113114344553691	AT2G16570/AT3G55010/AT1G36280/AT3G09820/AT5G03300/AT4G12440/AT4G22570/AT5G11160	8
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	8/1253	26/21375	0.307692307692308	5.24894100313095	5.40955414399187	8.23499623384871e-05	0.00138541701345925	0.00113114344553691	AT2G16570/AT3G55010/AT1G36280/AT3G09820/AT5G03300/AT4G12440/AT4G22570/AT5G11160	8
GO:0051553	flavone biosynthetic process	8/1253	26/21375	0.307692307692308	5.24894100313095	5.40955414399187	8.23499623384871e-05	0.00138541701345925	0.00113114344553691	AT5G17050/AT5G17220/AT1G30530/AT2G47460/AT5G17040/AT5G54160/AT1G78570/AT5G49330	8
GO:0051555	flavonol biosynthetic process	8/1253	26/21375	0.307692307692308	5.24894100313095	5.40955414399187	8.23499623384871e-05	0.00138541701345925	0.00113114344553691	AT5G17050/AT5G17220/AT1G30530/AT2G47460/AT5G17040/AT5G54160/AT1G78570/AT5G49330	8
GO:0006098	pentose-phosphate shunt	9/1253	33/21375	0.272727272727273	4.65247043459334	5.23973094558462	8.5015341843183e-05	0.0014163721029408	0.00115641716906772	AT3G52930/AT1G24280/AT3G04790/AT3G60750/AT5G41670/AT2G21330/AT2G45290/AT5G13420/AT4G38970	9
GO:0010114	response to red light	14/1253	74/21375	0.189189189189189	3.22738940057376	4.78955183781007	8.75815796675166e-05	0.00144509606451402	0.00117986925645207	AT3G17609/AT3G22840/AT2G46340/AT5G44110/AT5G24120/AT5G11260/AT2G29090/AT3G27690/AT4G14690/AT2G05100/AT5G67030/AT2G21650/AT1G80340/AT1G69530	14
GO:1901137	carbohydrate derivative biosynthetic process	44/1253	414/21375	0.106280193236715	1.81304000832784	4.16858781074635	0.000102205306597174	0.00167032672495954	0.00136376203589814	AT3G01180/AT4G13990/AT4G19985/AT1G63000/AT2G32430/AT1G04770/AT2G16570/AT3G55010/AT5G62220/AT4G09650/AT3G46940/AT1G78570/AT4G20460/AT3G54470/AT1G36280/AT2G23410/AT3G09820/AT1G27120/AT5G61420/AT2G14750/AT1G03310/AT5G03300/AT4G12440/AT4G09320/AT5G14200/AT4G11010/AT5G48850/AT2G11810/AT1G79470/AT2G15370/AT4G12030/AT3G27540/AT1G63450/AT4G22570/AT5G11160/AT1G50110/AT5G62130/AT4G03070/AT5G60890/AT1G62560/AT4G13770/AT5G58770/AT1G74090/AT2G43100	44
GO:0051552	flavone metabolic process	8/1253	27/21375	0.296296296296296	5.05453578079276	5.26050318731251	0.000111038420857547	0.00178076570272477	0.00145393151167137	AT5G17050/AT5G17220/AT1G30530/AT2G47460/AT5G17040/AT5G54160/AT1G78570/AT5G49330	8
GO:0051554	flavonol metabolic process	8/1253	27/21375	0.296296296296296	5.05453578079276	5.26050318731251	0.000111038420857547	0.00178076570272477	0.00145393151167137	AT5G17050/AT5G17220/AT1G30530/AT2G47460/AT5G17040/AT5G54160/AT1G78570/AT5G49330	8
GO:0006575	cellular modified amino acid metabolic process	18/1253	115/21375	0.156521739130435	2.67011346681009	4.48121863920434	0.000124567237543726	0.00197923499652808	0.001615974592307	AT5G17220/AT5G26220/AT1G75270/AT4G39800/AT4G13930/AT3G55630/AT3G24170/AT2G45300/AT5G26780/AT1G10370/AT2G29450/AT4G24830/AT3G59970/AT3G03190/AT2G47730/AT3G43800/AT1G17180/AT1G78340	18
GO:0006144	purine nucleobase metabolic process	7/1253	21/21375	0.333333333333333	5.68635275339186	5.36151925198687	0.000131320500470684	0.00206739430098801	0.0016879535116029	AT2G16570/AT3G55010/AT3G09820/AT5G03300/AT4G12440/AT4G22570/AT5G11160	7
GO:0009963	positive regulation of flavonoid biosynthetic process	5/1253	10/21375	0.5	8.52952913008779	5.94291111697597	0.000135002490679602	0.0021060388546018	0.00171950540760336	AT2G47460/AT2G26170/AT5G49330/AT5G41315/AT4G09820	5
GO:0006740	NADPH regeneration	9/1253	35/21375	0.257142857142857	4.38661498118801	5.00363366147386	0.000139977059025195	0.00214464851149317	0.00175102881167796	AT3G52930/AT1G24280/AT3G04790/AT3G60750/AT5G41670/AT2G21330/AT2G45290/AT5G13420/AT4G38970	9
GO:0046351	disaccharide biosynthetic process	9/1253	35/21375	0.257142857142857	4.38661498118801	5.00363366147386	0.000139977059025195	0.00214464851149317	0.00175102881167796	AT3G55800/AT4G10120/AT3G52340/AT4G17090/AT5G40390/AT2G22190/AT5G10100/AT4G17770/AT5G65140	9
GO:0042254	ribosome biogenesis	37/1253	335/21375	0.11044776119403	1.88413479291491	4.07006066909787	0.000164372293441668	0.00249613146500799	0.00203800207331961	AT3G15460/AT4G34730/AT1G09340/AT5G62440/AT5G08180/AT3G04770/AT1G48630/AT1G60000/AT5G15520/AT5G67510/AT5G20160/AT3G11250/AT1G18080/AT2G01250/AT4G25630/AT2G20450/AT5G16130/AT3G55750/AT1G26880/AT3G12930/AT3G09200/AT5G66470/AT3G52380/AT1G41880/AT1G52930/AT3G57150/AT3G11510/AT5G61170/AT2G40010/AT1G29250/AT4G04940/AT5G55920/AT4G12600/AT3G19440/AT3G17170/AT3G57940/AT1G29430	37
GO:0080022	primary root development	10/1253	44/21375	0.227272727272727	3.87705869549445	4.76707866066814	0.00018379521208737	0.00275805135540875	0.00225185029692617	AT5G51040/AT3G25290/AT2G18800/AT1G16300/AT4G24670/AT3G29030/AT1G79530/AT5G10250/AT1G35720/AT3G17170	10
