ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0005244	voltage-gated monoatomic ion channel activity	3/26	50/26753	0.06	61.7376923076923	13.4076590168614	1.54934774368421e-05	0.000464804323105263	0.000260942777883657	AT5G24030/AT2G24610/AT3G27170	3
GO:0022832	voltage-gated channel activity	3/26	50/26753	0.06	61.7376923076923	13.4076590168614	1.54934774368421e-05	0.000464804323105263	0.000260942777883657	AT5G24030/AT2G24610/AT3G27170	3
GO:0022836	gated channel activity	3/26	96/26753	0.03125	32.1550480769231	9.53779758318026	0.000109645168048337	0.00219290336096674	0.00123110364124448	AT5G24030/AT2G24610/AT3G27170	3
GO:0008308	voltage-gated monoatomic anion channel activity	2/26	23/26753	0.0869565217391304	89.4749163879599	13.2395826333613	0.000226908727525126	0.00340363091287689	0.0019108103370537	AT5G24030/AT3G27170	2
GO:0005253	monoatomic anion channel activity	2/26	26/26753	0.0769230769230769	79.1508875739645	12.4346961350266	0.000290961379395454	0.00349153655274545	0.00196016087171674	AT5G24030/AT3G27170	2
GO:0008509	monoatomic anion transmembrane transporter activity	2/26	32/26753	0.0625	64.3100961538462	11.1766410624222	0.000442462641042027	0.00415197447707881	0.00233093303976354	AT5G24030/AT3G27170	2
GO:0005216	monoatomic ion channel activity	3/26	159/26753	0.0188679245283019	19.4143686502177	7.26362238446926	0.000484397022325861	0.00415197447707881	0.00233093303976354	AT5G24030/AT2G24610/AT3G27170	3
GO:0015267	channel activity	3/26	205/26753	0.0146341463414634	15.0579737335835	6.30192816819547	0.00101221603427412	0.00674810689516077	0.00378841088851131	AT5G24030/AT2G24610/AT3G27170	3
GO:0022803	passive transmembrane transporter activity	3/26	205/26753	0.0146341463414634	15.0579737335835	6.30192816819547	0.00101221603427412	0.00674810689516077	0.00378841088851131	AT5G24030/AT2G24610/AT3G27170	3
