ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0071369	cellular response to ethylene stimulus	11/703	93/21375	0.118279569892473	3.59633827375763	4.62728071899079	0.000237074962576241	0.00357521761203385	0.00296532454913377	AT4G17490/AT1G73500/AT1G03800/AT1G25560/AT1G72360/AT5G25350/AT5G47220/AT2G40940/AT3G56400/AT3G23240/AT3G15356	11
GO:0048584	positive regulation of response to stimulus	23/703	308/21375	0.0746753246753247	2.27053352053352	4.14180315931827	0.000237718335003626	0.00357521761203385	0.00296532454913377	AT4G39070/AT1G14370/AT1G35670/AT4G11890/AT5G26920/AT2G33150/AT3G14990/AT1G07000/AT1G76650/AT4G39830/AT1G51940/AT1G73805/AT1G59870/AT5G47220/AT4G37260/AT5G65600/AT3G50500/AT4G12720/AT5G13320/AT5G14930/AT3G18690/AT3G56400/AT3G01310	23
GO:0002237	response to molecule of bacterial origin	8/703	51/21375	0.156862745098039	4.76947535771065	4.97005250238247	0.000239801181294954	0.00357521761203385	0.00296532454913377	AT5G26920/AT1G07000/AT1G80840/AT1G73260/AT4G23210/AT1G73805/AT3G55450/AT1G59870	8
GO:0002833	positive regulation of response to biotic stimulus	13/703	125/21375	0.104	3.16216216216216	4.47088108822419	0.000245617226312617	0.00358941609938043	0.00297710092966727	AT1G14370/AT1G07000/AT4G39830/AT1G73805/AT1G59870/AT5G47220/AT5G65600/AT4G12720/AT5G13320/AT5G14930/AT3G18690/AT3G56400/AT3G01310	13
GO:0032103	positive regulation of response to external stimulus	13/703	125/21375	0.104	3.16216216216216	4.47088108822419	0.000245617226312617	0.00358941609938043	0.00297710092966727	AT1G14370/AT1G07000/AT4G39830/AT1G73805/AT1G59870/AT5G47220/AT5G65600/AT4G12720/AT5G13320/AT5G14930/AT3G18690/AT3G56400/AT3G01310	13
GO:1901698	response to nitrogen compound	17/703	197/21375	0.0862944162436548	2.62381671011113	4.22237658221799	0.000290056105381657	0.00418957075080222	0.00347487575465909	AT2G44410/AT1G69890/AT4G03510/AT3G62950/AT5G46050/AT1G27730/AT1G19310/AT1G59870/AT2G37430/AT1G02860/AT1G61340/AT3G44300/AT5G50200/AT1G09080/AT5G59820/AT2G43570/AT3G15356	17
GO:0009312	oligosaccharide biosynthetic process	7/703	40/21375	0.175	5.32094594594595	5.04419447796656	0.000292361644534301	0.00418957075080222	0.00347487575465909	AT1G60140/AT1G23870/AT1G68020/AT2G18700/AT2G43000/AT4G22590/AT1G70290	7
GO:0070370	cellular heat acclimation	4/703	11/21375	0.363636363636364	11.0565110565111	6.15221791798815	0.00031825922454526	0.00451683284066157	0.00374631050755199	AT2G30250/AT5G21160/AT5G07100/AT2G38470	4
GO:0006635	fatty acid beta-oxidation	7/703	41/21375	0.170731707317073	5.19116677653263	4.95358982563817	0.000342660084684372	0.00481682176184889	0.00399512459637018	AT3G58750/AT5G43430/AT5G65110/AT5G27520/AT1G76150/AT2G33150/AT3G51840	7
GO:0002238	response to molecule of fungal origin	5/703	20/21375	0.25	7.60135135135135	5.44662374607151	0.000389873861376204	0.00542880961689884	0.00450271400973709	AT1G07000/AT1G73260/AT1G66700/AT3G10985/AT1G59870	5
GO:0046364	monosaccharide biosynthetic process	8/703	56/21375	0.142857142857143	4.34362934362934	4.62017093328054	0.00046311839019476	0.00638843685913519	0.00529863932903596	AT4G26260/AT1G12780/AT5G65690/AT4G37870/AT1G67070/AT1G74910/AT2G46750/AT2G46740	8
GO:0009873	ethylene-activated signaling pathway	10/703	86/21375	0.116279069767442	3.53551225644249	4.34476834621979	0.000517291682685704	0.00706965299670462	0.00586364743629117	AT4G17490/AT1G73500/AT1G03800/AT1G25560/AT1G72360/AT5G25350/AT5G47220/AT2G40940/AT3G56400/AT3G23240	10
GO:0009682	induced systemic resistance	6/703	32/21375	0.1875	5.70101351351351	4.90758774692408	0.000540406564010606	0.00731779897687756	0.00606946242341222	AT2G30750/AT4G24180/AT1G18570/AT5G57220/AT5G47220/AT3G56400	6
GO:0009627	systemic acquired resistance	10/703	87/21375	0.114942528735632	3.49487418452936	4.30001689191778	0.000567576078375492	0.00761583901529296	0.00631666008756648	AT5G26920/AT1G73805/AT1G59870/AT5G65600/AT5G13320/AT1G02860/AT2G38470/AT3G56400/AT5G13220/AT2G43570	10
GO:0009267	cellular response to starvation	15/703	172/21375	0.0872093023255814	2.65163419233187	4.01059445264989	0.000578979235671065	0.00769885902568011	0.00638551779123232	AT3G06850/AT3G13450/AT1G21400/AT3G49620/AT1G64660/AT1G20630/AT4G37870/AT1G62480/AT3G07525/AT1G20620/AT2G02990/AT2G45170/AT1G62300/AT3G47340/AT5G49450	15
GO:0009110	vitamin biosynthetic process	10/703	88/21375	0.113636363636364	3.4551597051597	4.25591720517228	0.00062183670687639	0.00819095130836414	0.00679366450693731	AT3G22200/AT4G26260/AT1G06570/AT2G22450/AT1G67070/AT1G74910/AT5G08340/AT2G46750/AT2G46740/AT3G01310	10
GO:0010200	response to chitin	5/703	22/21375	0.227272727272727	6.91031941031941	5.11472348098459	0.000627085025640344	0.00819095130836414	0.00679366450693731	AT1G27730/AT1G59870/AT2G37430/AT5G59820/AT3G15356	5
GO:0009749	response to glucose	9/703	73/21375	0.123287671232877	3.74861162532395	4.33804383136462	0.000633977600643355	0.00820834156622449	0.00680808817680722	AT4G37220/AT1G20840/AT5G64750/AT1G28330/AT2G28900/AT5G21160/AT2G19450/AT3G47340/AT5G49450	9
GO:2000068	regulation of defense response to insect	4/703	13/21375	0.307692307692308	9.35550935550936	5.55716085029413	0.000654237849323727	0.00839700057045062	0.00696456401614183	AT4G39830/AT2G38240/AT5G05600/AT3G01310	4
GO:0019395	fatty acid oxidation	7/703	46/21375	0.152173913043478	4.62690951821387	4.5410857917682	0.000707739133938403	0.00900537035942313	0.00746915256597426	AT3G58750/AT5G43430/AT5G65110/AT5G27520/AT1G76150/AT2G33150/AT3G51840	7
GO:0002229	defense response to oomycetes	10/703	90/21375	0.111111111111111	3.37837837837838	4.16960286483386	0.000743246223754807	0.00937633697659911	0.0077768363313256	AT5G26920/AT1G07000/AT3G23550/AT1G73805/AT5G24530/AT1G59870/AT4G29050/AT5G65600/AT5G14930/AT3G56400	10
