"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","TAIR","SYMBOL","GENENAME"
"AT4G33945",293.895644310328,-3.11643553658222,0.201486600459606,-15.4672098763561,5.77566560813182e-54,1.22646259188679e-49,"AT4G33945",NA,NA
"AT3G25190",156.08793495622,-1.94792052736635,0.176069307682911,-11.0633735828304,1.88857810650248e-28,4.45599512128669e-25,"AT3G25190","AtVTL5;VTL5",NA
"AT5G67480",498.99298159277,-3.47454612798016,0.334292492388058,-10.393730661312,2.64788961776757e-25,4.68566133610787e-22,"AT5G67480","ATBT4;BT4","BTB and TAZ domain protein. Located in cytoplasm and expressed in fruit, flower and leaves."
"AT5G42900",105.77095994089,-6.84166401115376,0.703435683607216,-9.72606902178992,2.33440295423508e-22,2.75394704073233e-19,"AT5G42900","COR27",NA
"AT3G06850",689.670102050721,-3.467573388266,0.371768894554265,-9.32722839123878,1.08675503657178e-20,1.04896560007281e-17,"AT3G06850","BCE2;DIN3;LTA1","dihydrolipoamide branched chain acyltransferase"
"AT3G45300",698.149633352917,-2.87910408371271,0.310329146860219,-9.2775819250054,1.73368284591012e-20,1.60064153186528e-17,"AT3G45300","ATIVD;IVD;IVDH","Encodes isovaleryl-coenzyme a dehydrogenase.  Mutants have increases in 12 seed free amino acids, accumulation of seed homomethionine and 3-isovaleroyloxypropyl-glucosinolate, with a concomitant decrease in seed 3-benzoyloxypropyl-glucosinolate."
"AT1G03090",1469.56341701514,-3.79351082689747,0.439398650935046,-8.63341482461276,5.95470007166957e-18,3.24225784671547e-15,"AT1G03090","MCCA","MCCA is the biotinylated subunit of the dimer MCCase, which is involved in leucine degradation. Both subunits are nuclear coded and the active enzyme is located in the mitochondrion."
"AT3G59350",722.255149007892,-3.47730288523945,0.412514154268631,-8.4295359304811,3.47038710150496e-17,1.60203630653169e-14,"AT3G59350","CARK5;MAZ",NA
"AT2G26560",466.310021930013,-6.16407632203653,0.743694895599194,-8.28844780098986,1.1473589578015e-16,4.68541682094518e-14,"AT2G26560","PLA;PLA2A;PLAII;PLP2","Encodes a lipid acyl hydrolase with wide substrate  specificity that accumulates upon infection by fungal  and bacterial pathogens. Protein is localized in the cytoplasm in healthy leaves, and in membranes in infected cells. Plays a role in cell death and differentially affects the accumulation of oxylipins. Contributes to resistance to virus."
"AT1G15040",432.465637825616,-5.0329351217142,0.609721259340044,-8.25448521700194,1.52558359974656e-16,6.1124090076638e-14,"AT1G15040","GAT;GAT1_2.1",NA
"AT4G39660",501.410887501685,-1.70924558513409,0.207263336634705,-8.24673390328837,1.62782342950773e-16,6.40126491214753e-14,"AT4G39660","AGT2","alanine:glyoxylate aminotransferase 2 homolog (AGT2) mRNA,"
"AT5G07440",3312.21516056647,-2.85137373742144,0.355490788239507,-8.02094971726908,1.04930678663315e-15,3.37606509305377e-13,"AT5G07440","GDH2","Encodes the beta-subunit of the glutamate dehydrogenase. The enzyme is almost exclusively found in the mitochondria of stem and leaf companion cells.;Encodes the alpha-subunit of the glutamate dehydrogenase. The enzyme is almost exclusively found in the mitochondria of stem and leaf companion cells."
"AT3G58750",531.898081505289,-1.60539867013167,0.200311067441388,-8.01452805697526,1.10560720932041e-15,3.50411478954015e-13,"AT3G58750","CSY2","Encodes a peroxisomal citrate synthase that is expressed throughout seedling and shoot development."
"AT5G20230",1717.98050361491,-6.88141348944938,0.880511208145231,-7.8152480352236,5.48549029910522e-15,1.51278424027921e-12,"AT5G20230","ATBCB;BCB;SAG14","Al-stress-induced gene"
"AT2G14170",816.674168949962,-2.5949564437386,0.333230568348145,-7.7872701073075,6.84724708437692e-15,1.84052268147777e-12,"AT2G14170","ALDH6B2;MMSD","Arabidopsis thaliana methylmalonate-semialdehyde dehydrogenase"
"AT3G22200",1544.78656876594,-1.41877908196365,0.182411849477007,-7.77788880509368,7.37448429261221e-15,1.95746467442025e-12,"AT3G22200","GABA-T;HER1;POP2","Genetically redundant with POP3;mediates pollen tube guidance. Double mutants are self sterile; gamma-aminobutyrate transaminase subunit precursor; nuclear gene for mitochondrial product. Encodes gamma-aminobutyrate transaminase that uses pyruvate instead of alpha-ketoglutarate as cosubstrate. Mutations in POP2/HER1 render roots resistant to the inhibitory growth effects of the volatile organic compound E-2-hexenal implicated in plant defense."
"AT1G29395",499.597755703739,-2.7266738306439,0.355109146123864,-7.67841059687272,1.6107450987456e-14,3.93151404274285e-12,"AT1G29395","COR413-TM1;COR413IM1;COR414-TM1;DEG25","Integral membrane protein in the inner  envelope of chloroplasts. Provide  freezing tolerance. Expression is induced by short-term cold-treatment, water deprivation, and abscisic acid treatment."
"AT5G18170",1034.84432291829,-2.52059742810632,0.329395363278575,-7.65219462416842,1.97577895910934e-14,4.66174068852076e-12,"AT5G18170","GDH1","Encodes the 43 kDa alpha-subunit of the glutamate dehydrogenase with a putative mitochondrial transit polypeptide and NAD(H)- and alpha-ketoglutarate-binding domains. Mitochondrial localization confirmed by subcellular fractionation. Combines in several ratios with GDH2 protein (GDH-beta) to form seven isoenzymes. Catalyzes the cleavage of glycine residues. May be involved in ammonia assimilation under conditions of inorganic nitrogen excess. The enzyme is almost exclusively found in the mitochondria of stem and leaf companion cells."
"AT3G19390",320.790018863568,-2.43452245750791,0.318533651299069,-7.64290506695052,2.12374580076465e-14,4.89399819185654e-12,"AT3G19390",NA,NA
"AT1G10070",821.872556028471,-7.20125674562232,0.957785651752995,-7.51865172801677,5.53439928291814e-14,1.19921396706905e-11,"AT1G10070","ATBCAT-2;BCAT-2;BCAT2","Encodes a chloroplast branched-chain amino acid aminotransferase. Complements the yeast leu/iso-leu/val auxotrophy mutant."
"AT3G13450",652.293646193656,-3.41006044561852,0.457080242110714,-7.46052909631682,8.61757220455781e-14,1.74280138822653e-11,"AT3G13450","DIN4;E1B2","branched chain alpha-keto acid dehydrogenase E1 beta"
"AT1G21400",1191.57162056773,-4.0315001488957,0.543478345268316,-7.41795912200576,1.18938794848067e-13,2.30142717810133e-11,"AT1G21400","E1A1",NA
"AT1G09460",159.188102232817,-2.12020790534667,0.295248161738362,-7.18110450836783,6.91504657226234e-13,1.12954626124608e-10,"AT1G09460",NA,NA
"AT4G26260",50.2520240926397,-5.44931699702476,0.758776448424958,-7.18171604869427,6.88417874443868e-13,1.12954626124608e-10,"AT4G26260","MIOX4","Encodes a myo-inositol oxygenase."
"AT5G57655",1694.95046917139,-2.80478346565618,0.394060650681175,-7.11764410074393,1.09787414051799e-12,1.72691536102959e-10,"AT5G57655",NA,NA
"AT3G57520",4381.36169249217,-3.62931483812821,0.509988515293953,-7.11646386004655,1.10731193543628e-12,1.7289535991904e-10,"AT3G57520","AtSIP2;RS2;SIP2",NA
"AT1G15380",455.691058947629,-2.74784338597726,0.386753303409915,-7.10489958779964,1.20410051335294e-12,1.86079134075802e-10,"AT1G15380","GLYI4",NA
"AT1G07040",289.181074988769,-2.38111257848424,0.336736441147491,-7.07114611762886,1.53659233032682e-12,2.34744878665396e-10,"AT1G07040",NA,NA
"AT5G55700",343.851193397375,-2.78484904397682,0.400358593413619,-6.95588677198627,3.50351174895998e-12,4.95980479927768e-10,"AT5G55700","BAM4;BMY6","In vitro assay indicates no beta-amylase activity of BAM4. However mutation in BAM4 impairs starch breakdown. BAM4 may play a regulatory role."
"AT1G66050",39.3273679860489,-2.07116625420993,0.303779298747087,-6.81799669283682,9.23187675214956e-12,1.19535916360912e-09,"AT1G66050","ORTH5;VIM2","Encodes a protein that is similar to VIM1 but is not involved in cytosine methylation. This protein has an N-terminal PHD domain and two RING domains surrounding an SRA domain. ORTH5/VIM2 has E3 ubiquitin ligase activity in vitro."
"AT4G34030",807.386954957778,-2.44106377878954,0.369957773051119,-6.59822270703376,4.16115875174731e-11,4.90901144963079e-09,"AT4G34030","MCCB","MCC-B is involved in leucine degradation in mitochondria. The active protein is a dimer of MCC-A and MCC-B. MCC-A is biotinylated whereas MCC-B is not."
"AT1G73380",112.783849596945,-1.38654539799408,0.210769376694353,-6.57849550888399,4.75232224646924e-11,5.51451163408603e-09,"AT1G73380",NA,NA
"AT5G43430",179.637665479411,-1.31241138763911,0.201482936692297,-6.5137594735549,7.32928267878382e-11,8.14855066408243e-09,"AT5G43430","ETFBETA","Encodes the electron transfer flavoprotein ETF beta, a putative subunit of the mitochondrial electron transfer flavoprotein complex (ETF alpha is At1g50940) in Arabidopsis.  Mutations of the ETF beta gene result in accelerated senescence and early death compared to wild-type during extended darkness.  Also involved in the catabolism of leucine and chlorophyll degradation pathway activated during darkness-induced carbohydrate deprivation."
"AT2G44410",350.298920939204,-1.12689291090548,0.174891992131704,-6.44336482860156,1.16853344526239e-10,1.23013284887071e-08,"AT2G44410","STUbL6",NA
"AT3G15500",110.368794083615,-4.54226170332558,0.709126868608374,-6.40542885117234,1.49947299157465e-10,1.51625280838513e-08,"AT3G15500","ANAC055;ANAC55;ATNAC3;NAC055;NAC3","Encodes an ATAF-like NAC-domain transcription factor that doesn't contain C-terminal sequences shared by CUC1, CUC2 and NAM. Note: this protein (AtNAC3) is not to be confused with the protein encoded by locus AT3G29035, which, on occasion, has also been referred to as AtNAC3."
"AT1G54100",1125.73079313759,-2.17953435489274,0.340495544501086,-6.40106571170065,1.5429614375724e-10,1.55283346572749e-08,"AT1G54100","ALDH7B4","Aldehyde dehydrogenase"
"AT4G33980",121.294366898911,-5.34938283312765,0.837408429916824,-6.38802123553853,1.6804600768801e-10,1.66196251186565e-08,"AT4G33980","COR28;HUP41",NA
"AT2G43400",378.192842022507,-2.16128618527968,0.338487553593975,-6.38512749532943,1.71254727866658e-10,1.67584983698087e-08,"AT2G43400","ETFQO","Encodes a unique electron-transfer flavoprotein:ubiquinone oxidoreductase that is localized to the mitochondrion. Mutants are more sensitive to sugar starvation when plants are kept in the dark for long periods."
"AT5G63810",387.409939924172,-2.63600664698903,0.413479885789742,-6.37517503893639,1.82754102456119e-10,1.78017585580536e-08,"AT5G63810","AtBGAL10;BGAL10","member of Glycoside Hydrolase Family 35"
"AT3G48530",987.182217202746,-1.87018919394943,0.293440010311322,-6.37332718181571,1.84970688442644e-10,1.79353998588107e-08,"AT3G48530","KING1;KINgamma",NA
"AT2G19800",1881.30514451634,-4.1361780242388,0.653019932382811,-6.33392308431728,2.39004694168405e-10,2.25567319140715e-08,"AT2G19800","MIOX2","Encodes a myo-inositol oxygenase family gene."
"AT5G16370",1244.95239053135,-3.06713049980721,0.486889762334548,-6.29943518446738,2.98732184026506e-10,2.75807735991429e-08,"AT5G16370","AAE5",NA
"AT5G54080",474.506852149349,-2.23664511601915,0.355344064261808,-6.29430836467062,3.08773470941089e-10,2.82620890320432e-08,"AT5G54080","AtHGO;HGO","homogentisate 1,2-dioxygenase"
"AT2G31010",218.847152219096,-2.32188471792973,0.369789246386292,-6.27894061447159,3.40887756070661e-10,3.06726758481377e-08,"AT2G31010","M3K&#952;1;RAF13",NA
"AT1G25400",266.384864587477,-4.3750592628538,0.697495747121571,-6.27252464392624,3.55240204987801e-10,3.15628692590626e-08,"AT1G25400",NA,NA
"AT1G76410",75.7258893926658,-3.1736044644562,0.509569613032906,-6.22800964438839,4.72397994683086e-10,4.07779325898184e-08,"AT1G76410","ATL8",NA
"AT5G50450",207.100771187536,-3.29768116267573,0.533559576617594,-6.18053036097823,6.38866079023134e-10,5.27872419768726e-08,"AT5G50450",NA,NA
"AT5G28050",1212.18705093065,-2.021184907518,0.327102664001712,-6.17905364264298,6.44869836716518e-10,5.30767867545553e-08,"AT5G28050","GSDA",NA
"AT2G38400",426.645471282301,-2.65793027529125,0.430414350930857,-6.17528265389607,6.60452057464463e-10,5.41494186882543e-08,"AT2G38400","AGT3","alanine:glyoxylate aminotransferase 2 homolog (AGT3) mRNA,"
"AT4G37220",129.771508408736,-4.92422140507923,0.797714082232897,-6.17291522708957,6.70421632103185e-10,5.47553975296582e-08,"AT4G37220",NA,NA
"AT4G01000",695.75776827287,-1.10404075010456,0.180522298553994,-6.11581371912539,9.60654915249039e-10,7.583459897886e-08,"AT4G01000","SDE2",NA
"AT1G58180",467.14790478604,-2.11020340085913,0.347631210762932,-6.07023574272272,1.27722621316182e-09,9.79129914674777e-08,"AT1G58180","ATBCA6;BCA6",NA
"AT1G26250",31.9831278010708,-3.30430982666865,0.5464876184601,-6.04644957186692,1.48072549600058e-09,1.12532942354382e-07,"AT1G26250","EXT18",NA
"AT1G19540",79.6580855875047,-3.66543924218918,0.606660682500938,-6.04199241506559,1.52222623614614e-09,1.14625794767955e-07,"AT1G19540",NA,NA
"AT5G14920",523.600298496775,-2.60614861753663,0.434045837345976,-6.00431657972401,1.92139482443249e-09,1.39251942309979e-07,"AT5G14920","GASA14",NA
"AT2G46900",360.368928584636,-1.16308150149891,0.195866406696111,-5.93813671837786,2.88279599774969e-09,2.02702559643095e-07,"AT2G46900",NA,NA
"AT5G65110",711.296638492321,-1.44130841084446,0.243059370675628,-5.92986152658125,3.03190258570573e-09,2.10815755353258e-07,"AT5G65110","ACX2;ATACX2","Encodes an acyl-CoA oxidase presumably involved in long chain fatty acid biosynthesis."
"AT1G32460",453.103351350853,-2.18396337036512,0.37016146865024,-5.90002892069976,3.63437861337163e-09,2.49323354387173e-07,"AT1G32460",NA,NA
"AT5G63010",49.009085194778,-1.39758163332553,0.238698550232567,-5.85500679398281,4.76990516391815e-09,3.12620173320376e-07,"AT5G63010",NA,NA
"AT4G39070",52.0784575965577,-3.21917020345574,0.55049832662928,-5.8477383994368,4.98301388230762e-09,3.24583741689578e-07,"AT4G39070","BBX20;BZS1;STH7",NA
"AT1G69890",208.03052159088,-3.4025862358394,0.583129988803041,-5.83503901561246,5.37779816728321e-09,3.49227963554309e-07,"AT1G69890","DUF569",NA
"AT5G61380",431.719449566838,-2.16284935669479,0.371348801461436,-5.82430681931094,5.73501316702498e-09,3.70161108212084e-07,"AT5G61380","APRR1;AtTOC1;PRR1;TOC1","Pseudo response regulator involved in the generation of circadian rhythms. TOC1 appears to shorten the period of circumnutation speed.  TOC1 contributes to the plant fitness (carbon fixation, biomass) by influencing the circadian clock period. PRR3 may increase the stability of TOC1 by preventing interactions between TOC1 and the F-box protein ZTL. Expression of TOC1 is correlated with rhythmic changes in chromatin organization."
"AT5G05590",80.4132040831412,-1.93512226488773,0.333561276870511,-5.80139962001331,6.5763661047904e-09,4.14389122359716e-07,"AT5G05590","PAI2","Encodes phosphoribosylanthranilate isomerase which catalyzes the third step in the tryptophan biosynthetic pathway."
"AT3G55500",117.831846862672,-4.03172611735103,0.695369830514903,-5.79795950360062,6.71266556509538e-09,4.21726193120711e-07,"AT3G55500","ATEXP16;ATEXPA16;ATHEXP;EXP16;EXPA16","expansin-like protein. Naming convention from the Expansin Working Group (Kende et al, 2004. Plant Mol Bio).  Involved in the formation of nematode-induced syncytia in roots of Arabidopsis thaliana."
"AT3G47800",633.458590614181,-1.97340072173648,0.342777540360586,-5.75708875109072,8.55769244428585e-09,5.25209823856676e-07,"AT3G47800",NA,NA
"AT2G31810",1233.71244880717,-1.92941193340594,0.335563770825716,-5.74976234370673,8.93689813801083e-09,5.43767999887278e-07,"AT2G31810","AHASS1;AIP1",NA
"AT4G16000",64.2454433997401,-2.90567893809777,0.507674904527365,-5.72350319502772,1.04349604245903e-08,6.2243366465218e-07,"AT4G16000",NA,NA
"AT1G22740",227.725446637396,-2.06258873274441,0.361239994430798,-5.70974633081369,1.13144685956067e-08,6.71124973820415e-07,"AT1G22740","ATRABG3B;RAB7;RAB75;RABG3B","GTP-binding protein Rab7"
"AT4G13640",241.754784657303,-1.18653936277183,0.208163315565107,-5.70004066062599,1.19778855409708e-08,7.04571743663479e-07,"AT4G13640","PHL3;UNE16",NA
"AT5G11520",913.505258096746,-1.43341598325655,0.251871194807336,-5.69106754884384,1.26247548004707e-08,7.34484022432865e-07,"AT5G11520","ASP3;YLS4","Encodes the chloroplastic isozyme of aspartate aminotransferase.  Involved in aspartate biosynthesis and nitrogen metabolism. mRNA is expressed in senescing leaves."
"AT3G54920",802.374930533309,-1.58646534291512,0.278805459961031,-5.69022336627433,1.26873298144787e-08,7.36107783088678e-07,"AT3G54920","PMR6","Powdery mildew resistant mutant encodes a pectate lyase-like protein"
"AT1G55510",193.791314081166,-2.31381307546223,0.407072469199294,-5.68403232970647,1.315553914896e-08,7.59124657141757e-07,"AT1G55510","BCDH;E1B1","branched-chain alpha-keto acid decarboxylase E1 beta"
"AT3G10300",240.23963188469,-2.01634726006469,0.356262923516858,-5.65971681857957,1.51622978198364e-08,8.56306899479322e-07,"AT3G10300",NA,NA
"AT1G15125",487.390671971464,-3.09654164119071,0.547263578605188,-5.65822715460596,1.52944621341399e-08,8.59200802694343e-07,"AT1G15125",NA,NA
"AT3G18320",112.030991171435,-2.14603038561064,0.380128845035252,-5.64553417516007,1.64669154868821e-08,9.15379451214506e-07,"AT3G18320",NA,NA
"AT5G26740",644.071810806989,-2.57527086482763,0.456726546429024,-5.6385399205777,1.71498065459206e-08,9.45524424462871e-07,"AT5G26740",NA,NA
"AT5G23590",209.400652857212,-1.0501214314886,0.186521911517267,-5.6300164572964,1.8019242733175e-08,9.83646836604041e-07,"AT5G23590",NA,NA
"AT3G49620",70.1068380412719,-7.54757474389362,1.34493084777475,-5.61186826548105,2.00153789901117e-08,1.07329942640157e-06,"AT3G49620","DIN11","encodes a protein similar to 2-oxoacid-dependent dioxygenase. Expression is induced after 24 hours of dark treatment, in senescing leaves and treatment with exogenous photosynthesis inhibitor. Induction of gene expression was suppressed in excised leaves supplied with sugar. The authors suggest that the gene's expression pattern is responding to the level of sugar in the cell."
"AT5G08520",385.068237147128,-1.30371954936115,0.232381167881526,-5.61026334985038,2.02018953947247e-08,1.08057241487904e-06,"AT5G08520","MYBS2",NA
"AT1G21670",373.141566188289,-2.02735302890884,0.361788710322312,-5.60369345716373,2.0983167359738e-08,1.11954160523627e-06,"AT1G21670",NA,NA
"AT4G33150",459.097866392646,-2.08251414941953,0.37194673772903,-5.59895796407463,2.1564407425478e-08,1.14194561516216e-06,"AT4G33150","LKR;LKR/SDH;SDH",NA
"AT3G30775",4271.85427303054,-3.67860966322545,0.657693596391417,-5.5931967156271,2.22926468032634e-08,1.17631325825079e-06,"AT3G30775","AT-POX;ATPDH;ATPOX;ERD5;PDH1;PRO1;PRODH","Encodes a proline oxidase that is predicted to localize to the inner mitochondrial membrane, its mRNA expression induced by high levels of Al and by osmotic stress.  The promoter contains an L-proline-inducible element."
"AT4G36670",512.090897816013,-2.82003907175338,0.506619038557403,-5.5663898454812,2.60071055053669e-08,1.34370045111062e-06,"AT4G36670","AtPLT6;AtPMT6;PLT6;PMT6",NA
"AT3G16150",136.543707899503,-4.08606246418617,0.734584783260791,-5.56241098004823,2.66072767267597e-08,1.36736718413761e-06,"AT3G16150","ASPGB1",NA
"AT1G64660",383.304111380857,-2.23376572802484,0.40303487848762,-5.54236332202065,2.98416315454495e-08,1.51599771738665e-06,"AT1G64660","ATMGL;MGL","Encodes a functional methionine gamma-lyase, a cytosolic enzyme catalyzes the degradation of methionine into methanethiol, alpha-ketobutyrate and ammonia. The catabolism of excess methionine is important to methionine homeostasis."
"AT4G24040",75.6884906174478,-2.14669888187408,0.387748463623861,-5.53631821467771,3.08896126655324e-08,1.5645465631151e-06,"AT4G24040","ATTRE1;TRE1","Encodes a trehalase, member of Glycoside Hydrolase Family 37."
"AT4G03510",430.302502145194,-2.78478611151334,0.503413252796105,-5.53180929593295,3.16944386895757e-08,1.59864941941364e-06,"AT4G03510","ATRMA1;RMA1","RMA1 encodes a novel 28 kDa protein with a RING finger motif and a C-terminal membrane-anchoring domain that is involved in the secretory pathway. Has E3 ubiquitin ligase activity."
"AT4G29190",712.989345186894,-2.3269174261607,0.421160106807622,-5.52501860586618,3.29450696189121e-08,1.65779278046824e-06,"AT4G29190","AtC3H49;AtOZF2;AtTZF3;OZF2;TZF3",NA
"AT5G24490",3927.35790207704,-1.75137250796673,0.318213873504372,-5.50375911860633,3.71777436085857e-08,1.84887443917639e-06,"AT5G24490",NA,NA
"AT5G14420",276.839334742473,-1.05074627837892,0.191599844687371,-5.48406644114662,4.15658542251749e-08,2.04791395469046e-06,"AT5G14420","RGLG2",NA
"AT1G05410",146.431689363281,-1.02815549389562,0.187504675349269,-5.48335923880541,4.1732435508316e-08,2.05136173152567e-06,"AT1G05410",NA,NA
"AT1G79360",41.1433661794477,-3.20311961662772,0.584840644663149,-5.4769100709008,4.32817037455645e-08,2.10799765834188e-06,"AT1G79360","ATOCT2;OCT2",NA
"AT3G02040",204.590680276102,-2.44713848361321,0.448055657079919,-5.46168415674466,4.7163864404113e-08,2.25568617257058e-06,"AT3G02040","AtGDPD1;GDPD1;SRG3",NA
"AT1G13260",910.262093534206,-1.79966833192083,0.330121186056574,-5.45153842871635,4.99359277931291e-08,2.35748750622637e-06,"AT1G13260","AtRAV1;EDF4;RAV1","Encodes an AP2/B3 domain transcription factor which is upregulated in response to low temperature. It contains a B3 DNA binding domain. It has circadian regulation and may function as a negative growth regulator."
"AT4G24230",962.421698785783,-3.24557087607308,0.596395185042224,-5.44198034704673,5.26914899051748e-08,2.47545085870882e-06,"AT4G24230","ACBP3","acyl-CoA-binding protein ACBP3. Localized  extracellularly in transiently expressed tobacco BY-2  cells and onion epidermal cells. Binds arachidonyl-CoA with high  affinity."
"AT2G41730",29.0860365334808,-2.28267047758988,0.41974056817827,-5.43828891140299,5.37946937080447e-08,2.51614608125623e-06,"AT2G41730","HRG1",NA
"AT4G36790",104.030634711588,-1.41995546548412,0.261569677851925,-5.42859354778865,5.67998720368642e-08,2.64505544452371e-06,"AT4G36790",NA,NA
"AT5G47180",175.049717980709,-1.52338820626577,0.281250126172034,-5.41648897015586,6.078073830247e-08,2.81193677092146e-06,"AT5G47180","VAP27-4",NA
"AT2G15960",1093.54744054786,-3.39857542390629,0.628856673683615,-5.40437203917813,6.50358319162146e-08,2.9763704541828e-06,"AT2G15960",NA,NA
"AT3G07650",134.230152524189,-3.13031077056768,0.57942473719784,-5.40244585639577,6.57383034830999e-08,3.00204919239489e-06,"AT3G07650","BBX7;COL9","This gene belongs to the CO (CONSTANS) gene family. This gene family is divided in three subgroups: groups III, to which COL9 belongs, is characterised by one B-box (supposed to regulate protein-protein interactions) and a second diverged zinc finger. COL9 downregulates expression of CO (CONSTANS) as well as FT and SOC1 which are known regulatory targets of CO."
"AT1G67265",15.0669577873538,-3.80005052031657,0.704912060159036,-5.39081501805946,7.0138845541077e-08,3.16893273418036e-06,"AT1G67265","DVL3;RTFL21",NA
"AT1G77210",355.18057882832,-2.78535829483527,0.517741130516779,-5.37982812386393,7.45569862514828e-08,3.33308969063208e-06,"AT1G77210","AtSTP14;STP14","AtSTP14 belongs to the family of sugar transport proteins (AtSTPs)in volved in monosaccharide transport. Heterologous expression in yeast revealed that AtSTP14 is the transporter specifc for galactose and does not transport other monosaccharides such as glucose or fructose."
"AT1G22890",231.893309047906,-2.63534563567521,0.490902984353363,-5.36836344384133,7.94543162219486e-08,3.52973306479724e-06,"AT1G22890","PROSCOOP14;STMP2",NA
"AT1G14300",125.802531038463,-1.24491125461539,0.232139596420927,-5.36276996173483,8.19553506591326e-08,3.63323981471123e-06,"AT1G14300",NA,NA
"AT5G49400",201.866623746377,-1.25391015225422,0.233868344262459,-5.36160700247236,8.24848390469963e-08,3.64909491075618e-06,"AT5G49400",NA,NA
"AT5G27520",114.801837772183,-1.14314473102254,0.214410077324087,-5.33158117048128,9.73612844654198e-08,4.19440793166681e-06,"AT5G27520","AtPNC2;PNC2","encodes a peroxisomal adenine nucleotide transporter, involved in fatty acid beta-oxidation during early stage of postgerminative growth."
"AT5G57630",512.735185752281,-2.46679398240488,0.46502910161566,-5.30460131169093,1.12919516473487e-07,4.81495167131423e-06,"AT5G57630","CIPK21;SnRK3.4","CBL-interacting protein kinase"
"AT3G60530",483.611534394456,-1.4968143514001,0.282291205793745,-5.30237683880857,1.14304580813455e-07,4.85451554714742e-06,"AT3G60530","GATA4","Encodes a member of the GATA factor family of zinc finger transcription factors."
"AT3G61580",2500.94529118892,-1.21716903607837,0.229593776592591,-5.301402564749,1.14916374866964e-07,4.87075692674647e-06,"AT3G61580","AtSLD1;SLD1",NA
"AT5G66790",93.2352335317856,-2.49495165311834,0.47136318090031,-5.29305587329274,1.20289148517334e-07,5.06813505707458e-06,"AT5G66790",NA,NA
"AT1G08630",278.603604445936,-5.46368491630096,1.03240686517006,-5.29218189129435,1.20865589248887e-07,5.08233819346557e-06,"AT1G08630","THA1","Encodes a threonine aldolase, involved in threonine degradation to glycine. Primarily expressed in seeds and seedlings."
"AT1G20630",800.223166594251,-1.7980924259396,0.340121277976707,-5.28662139762612,1.24596140367503e-07,5.22885185909868e-06,"AT1G20630","CAT1","Catalyzes the reduction of hydrogen peroxide using heme group as cofactor. Protects cells from toxicity by H2O2."
"AT4G18340",158.036520635028,-1.7225483710281,0.326078934482477,-5.28261162826104,1.2735518680057e-07,5.32359722777578e-06,"AT4G18340",NA,NA
"AT2G30990",299.956873419407,-1.4655095692772,0.277934980337126,-5.2728503893234,1.34321059162644e-07,5.56960606288654e-06,"AT2G30990",NA,NA
"AT1G80160",37.4482608944241,-3.51698768387947,0.672298623834841,-5.23128794138877,1.68333064258707e-07,6.80867165625457e-06,"AT1G80160","GLYI7",NA
"AT1G72060",86.7754873209937,-3.78321013062457,0.72550101836128,-5.21461725742283,1.84197157754595e-07,7.33851152892836e-06,"AT1G72060",NA,NA
"AT3G04560",141.840046144693,-1.03523018545146,0.198538230731025,-5.21426116088426,1.84551312191545e-07,7.33885227413383e-06,"AT3G04560",NA,NA
"AT2G30600",2203.39998089503,-1.95158916114403,0.37463893459121,-5.20925344631765,1.89601972973708e-07,7.49045117269367e-06,"AT2G30600",NA,NA
"AT1G18270",963.256395436309,-2.32043396364623,0.446124669282212,-5.20131282446154,1.97885700847857e-07,7.76728809150507e-06,"AT1G18270",NA,NA
"AT1G60140",852.70459689678,-1.75801480356104,0.338517657480237,-5.19327356997227,2.06628210694124e-07,8.0361722602376e-06,"AT1G60140","ATTPS10;TPS10","Encodes an enzyme putatively involved in trehalose biosynthesis.  The protein has a trehalose synthase (TPS)-like domain that may or may not be active as well as a trehalose phosphatase (TPP)-like domain."
"AT1G79440",471.241103210367,-2.02962487287019,0.390952607384401,-5.19148570577144,2.08622606668135e-07,8.08412600839022e-06,"AT1G79440","ALDH5F1;ENF1;SSADH;SSADH1","Encodes a mitochondrial succinic semialdehyde dehydrogenase (SSADH).  Nomenclature according to Kirch, et al (2004)."
"AT2G40340",17.8660734181769,-3.49370807581711,0.673815141125413,-5.18496522648909,2.16055173426296e-07,8.35688817433042e-06,"AT2G40340","AtERF48;DREB2C","Encodes a member of the DREB subfamily A-2 of ERF/AP2 transcription factor family. The protein contains one AP2 domain. There are eight members in this subfamily including DREB2A AND DREB2B that are involved in response to drought."
"AT5G66052",335.616921811508,-2.06422803195035,0.398779861699489,-5.17635976689791,2.26256969786976e-07,8.71972187554709e-06,"AT5G66052",NA,NA
"AT1G20840",779.741519592434,-1.80377288171276,0.348655619799355,-5.17350869821287,2.29738422602215e-07,8.82187233988794e-06,"AT1G20840","AtTMT1;TMT1","The protein encoded by this gene is found in the tonoplast (vacuole membrane) of Arabidopsis cells. The gene is expressed at highest levels in juvenile (sink) and adult (source) leaves, followed by flower tissues."
"AT3G15630",777.417618896782,-2.68574668740678,0.520848245892964,-5.15648599872354,2.51627288841854e-07,9.50766099387324e-06,"AT3G15630",NA,NA
"AT5G06570",39.1664651110855,-3.4919978875788,0.677823308177939,-5.15178195474815,2.58022930773422e-07,9.71853269194097e-06,"AT5G06570",NA,NA
